stimNum,stimType,request,rt,trial_type,trial_index,subject,group,Code.ST,Gender,Age,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
6,high_entitlement,I need to see the doctor immediately. I think I'm having an allergic reaction and I can't breathe.,53050,survey-text,2,63191,group2,D,Male,36,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I'm having trouble breathing from an allergic reaction, can I see the doctor?",20485,survey-text,8,11845,group2,M,Male,30,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,Can I have an appointment with Doctor immediately as I am having trouble breathing due to allergy related to food?,74995,survey-text,5,93211,group2,M,Male,25,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I need to see the doctor now.,10344,survey-text,5,41393,group2,D,Male,30,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I'm very allergic to eggplant and I just consumed some. I need to see the doctor immediately.,34692,survey-text,7,99586,group2,D,Male,39,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I need to see the doctor asap. I ate eggplant which I'm highly allergic to.,26055,survey-text,6,61228,group2,D,Male,27,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I'm having trouble breathing after eating eggplants, could I see if I'm allergic to such?",25242,survey-text,5,11600,group2,M,Male,23,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I need a doctor.,14220,survey-text,6,78146,group2,D,Male,34,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,i need to see a doctor!,15550,survey-text,8,45629,group2,D,Male,27,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I'm having an allergic reaction, can I come in for an emergency?",32422,survey-text,3,91125,group2,M,Male,31,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I'm having a severe allergic reaction and need to see the doctor as soon as possible.,71755,survey-text,9,11882,group2,D,Male,36,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"""I would like to speak with a doctor ASAP. I think I am having an allergic reaction to some eggplant I ate during lunch and I am having trouble breathing."" ",35756,survey-text,7,77780,group2,D,Male,24,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,Hello. I'm allergic to eggplant and I accidentally ate it just now. Can I see the doctor? ,126853,survey-text,4,94586,group2,M,Male,27,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hi, I have an urgent situation. I accidentally had some eggplant and I'm allergic - can I speak to the doctor ASAP?",45523,survey-text,4,6531,group2,M,Male,45,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I'm having a severe allergic reaction, may I speak to the doctor?",25136,survey-text,5,87042,group2,M,Male,29,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,Can I speak to the doctor because I think I'm having an allergic reaction,40662,survey-text,2,38517,group2,M,Female,23,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,Hello- I need to know what to do for an food allergy reaction that I am having due to eating eggplant.,31805,survey-text,4,36443,group2,D,Female,29,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hi, I'm having an allergic reaction. Could you please put the doctor on the phone?",47098,survey-text,7,56340,group2,M,Female,27,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I am highly, highly allergic to eggplant, and I can hardly breath.  I just accidentally ate some..I need help.",27880,survey-text,4,10094,group2,D,Male,30,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hello this is Sam, I see Dr, Steve, I am having an allergic reaction and I was hoping you could transfer me to speak to him.",33536,survey-text,9,41767,group2,EM,Female,28,high,urgency,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I'm allergic to eggplant, and accidentally had some... now I can't breathe. Need to see the doctor asap. ",48074,survey-text,9,62946,group2,D,Male,37,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I'm allergic to egglplant and can't breathe.  Please get the doctor.,20301,survey-text,7,23266,group2,D,Female,33,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I need the doctor, I ate something I am allergic to. ",26485,survey-text,6,29295,group2,D,Male,30,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I need to see my doctor as I am currently experiencing an allergic reaction,23069,survey-text,6,6328,group2,D,Female,25,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hi, I'm having a severe allergic reaction, could I please speak with Mr. X?",35259,survey-text,5,64740,group2,M,Female,29,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,This is an emergency. I just ate something I am highly allergic to. Please let me speak with the doctor. I need help now.,63994,survey-text,2,79560,group2,D,Male,37,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I was just eating at a diner and the food had eggplant in it and I am very allergic. I need to be seen ASAP. ,37077,survey-text,5,2749,group2,D,Female,28,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I think, I may eaten something, I am allergic to. Is there any way, I can see a doctor as soon as possible?",49621,survey-text,3,66118,group2,EM,Male,27,high,urgency,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,low_entitlement,hi id like to make an appointment,12287,survey-text,8,55368,group1,D,Male,34,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"""Hello I would like to make an appointment for an annual physical with doctor (mydoctor)""",28641,survey-text,2,15859,group1,D,Male,45,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I need to schedule my annual physical,24118,survey-text,2,52422,group1,D,Male,23,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"I would like to schedule an appointment for an annual physical, please.",21722,survey-text,6,63004,group1,D,Male,52,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, I'd like to make an appointment for a physical. Could I come in next week?",42213,survey-text,6,23737,group1,M,Male,27,low,urgency,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hello, i'm going to need a routine physical",203483,survey-text,2,75040,group1,D,Male,31,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I would like to make an appointment,7458,survey-text,3,6582,group1,D,Male,27,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I need to make an appointment for my annual physical please.,24952,survey-text,6,34992,group1,D,Male,45,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,Can I get an appointment?,9883,survey-text,3,72774,group1,M,Male,30,low,urgency,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, I need to schedule my yearly appointment with Dr. ###### please.",38318,survey-text,7,43857,group1,D,Male,28,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, I'd like to schedule an appointment with Doctor XYZ. ",17895,survey-text,3,63609,group1,D,Female,29,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I would like to see the doctor please.,8962,survey-text,6,82767,group1,D,Male,29,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hello, can I speak with the doctor, please?",19180,survey-text,8,63745,group1,M,Male,42,low,urgency,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I'd like to make an appointment for a physical please. ,13773,survey-text,9,87835,group1,D,Male,46,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I want to schedule an appointment for my annual physical.,15070,survey-text,9,7730,group1,D,Male,34,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I need to make an appointment.,12794,survey-text,3,85277,group1,D,Male,30,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I would like to make an appointment.,20985,survey-text,2,52885,group1,D,Male,31,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, I need to schedule my annual physical.",30088,survey-text,4,22232,group1,D,Male,47,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I would like to set up an appointment for a physical.,27888,survey-text,6,86201,group1,D,Male,33,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, can I set up an appointment to see Doctor X? I need to schedule my yearly physical.",24939,survey-text,9,89429,group1,M,Male,24,low,urgency,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, I'd like to schedule an appointment with Dr. X.",29021,survey-text,2,1392,group1,D,Female,57,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,hey i need a appointment with the doctor for my annual physical.,38696,survey-text,5,92695,group1,D,Male,35,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I need a physical.,7746,survey-text,5,49422,group1,D,Female,69,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hi, I'd like to set up an appointment to see the doctor please for my annual physical.  Can you help me with that please?  Thanks.",76706,survey-text,4,49665,group1,M,Male,41,low,urgency,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,Can I schedule an appointment with the doctor for my annual physical?,26276,survey-text,5,91013,group1,M,Female,31,low,urgency,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,I would like to book an appointment for my annual check up,25376,survey-text,7,59507,group1,D,Male,33,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,"Hello, I'd like to schedule a physical.",14454,survey-text,2,77798,group1,D,Male,27,low,urgency,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
