stimNum,stimType,rt,trial_index,subject,group,answer,code,Gender,Age,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
5,high_entitlement,8284,9,94652,group1,Send someone to help immediately.,D,Female,58,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,19937,11,55304,group1,Send someone to help immediately.,D,Female,43,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,53943,9,90211,group1,Send someone to help immediately.,D,Female,27,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,19162,5,2471,group1,Send someone to help immediately.,D,Female,59,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,2533,8,64887,group1,Send someone to help immediately.,D,Female,30,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,21600,6,61519,group1,There's an intruder.,IS,Male,37,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11882,2,71391,group1,Could you please send help?,M,Male,29,high,institution,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,36090,7,58332,group1,There's an intruder.,IS,Male,65,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,16531,3,56292,group1,There's an intruder.,IS,Female,31,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,30132,9,42017,group1,There's an intruder.,IS,Female,37,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,18132,5,32379,group1,There's an intruder.,IS,Male,23,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,20322,2,81283,group1,There's an intruder.,IS,Female,30,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7333,7,89974,group1,Could you please send help?,M,Female,25,high,institution,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,16139,10,57860,group1,Send someone to help immediately.,D,Male,35,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,1629,11,97756,group1,Would it be at all possible to send help?,W,Male,31,high,institution,EM,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,12951,4,42306,group1,Send someone to help immediately.,D,Female,49,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4409,4,8216,group1,Could you please send help?,M,Male,29,high,institution,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,19221,10,87155,group1,Send someone to help immediately.,D,Male,26,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,33957,4,80148,group1,Send someone to help immediately.,D,Female,33,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3040,6,34496,group1,Would it be at all possible to send help?,W,Male,27,high,institution,EM,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11985,6,45852,group1,Would it be at all possible to send help?,W,Male,27,high,institution,EM,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,low_entitlement,2205,11,91548,group2,Could you please send help?,M,Male,26,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,1089,8,13778,group2,Could you please send help?,M,Male,37,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,186100,2,1593,group2,My cat is stuck in a tree.,IS,Male,25,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,5200,11,74166,group2,My cat is stuck in a tree.,IS,Male,25,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,16328,10,94407,group2,Could you please send help?,M,Male,27,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,26039,6,9171,group2,My cat is stuck in a tree.,IS,Male,43,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,32161,2,86881,group2,My cat is stuck in a tree.,IS,Female,20,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,34587,7,55991,group2,Could you please send help?,M,Female,27,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,10081,4,25273,group2,Could you please send help?,M,Male,48,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,12091,6,40239,group2,Send someone to help immediately.,D,Female,56,low,institution,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,14416,6,71861,group2,Would it be at all possible to send help?,W,Male,30,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,3855,10,74734,group2,My cat is stuck in a tree.,IS,Female,31,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,8930,5,90609,group2,Would it be at all possible to send help?,W,Female,21,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,6971,8,45610,group2,Could you please send help?,M,Female,21,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,6845,7,76012,group2,Could you please send help?,M,Male,27,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,6764,9,98986,group2,Could you please send help?,M,Female,34,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,5658,8,87512,group2,Could you please send help?,M,Male,38,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,20289,6,70928,group2,Could you please send help?,M,Male,30,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,11066,10,85567,group2,My cat is stuck in a tree.,IS,Male,33,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,2392,10,83161,group2,Would it be at all possible to send help?,W,Male,30,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,17381,11,79859,group2,My cat is stuck in a tree.,IS,Female,27,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,23771,5,16670,group2,Could you please send help?,M,Male,30,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,13636,7,7349,group2,Would it be at all possible to send help?,W,Male,33,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,16471,8,5514,group2,Could you please send help?,M,Female,47,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,12317,6,56171,group2,My cat is stuck in a tree.,IS,Female,48,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,3246,5,1977,group2,Would it be at all possible to send help?,W,Male,33,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,3305,10,45177,group2,Would it be at all possible to send help?,W,Male,29,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,22054,2,90079,group2,My cat is stuck in a tree.,IS,Male,39,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,10059,3,48563,group2,My cat is stuck in a tree.,IS,Male,25,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,11915,2,22282,group2,Would it be at all possible to send help?,W,Male,43,low,institution,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,22091,3,36333,group2,My cat is stuck in a tree.,IS,Female,42,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,29727,5,8324,group2,My cat is stuck in a tree.,IS,Female,30,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,18895,4,43477,group2,My cat is stuck in a tree.,IS,Male,26,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,19160,10,3324,group2,My cat is stuck in a tree.,IS,Male,41,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,17747,11,19424,group2,My cat is stuck in a tree.,IS,Female,52,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,5777,6,65743,group2,Send someone to help immediately.,D,Male,26,low,institution,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,12451,10,42146,group2,My cat is stuck in a tree.,IS,Female,34,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,3180,10,74278,group2,My cat is stuck in a tree.,IS,Male,25,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,1192,4,73328,group2,Send someone to help immediately.,D,Male,25,low,institution,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,200628,10,81470,group2,My cat is stuck in a tree.,IS,Male,36,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,10560,4,44710,group2,Send someone to help immediately.,D,Male,24,low,institution,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,18323,5,28114,group2,My cat is stuck in a tree.,IS,Female,40,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,2706,6,28542,group2,My cat is stuck in a tree.,IS,Male,25,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,15742,2,87775,group2,Could you please send help?,M,Male,22,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,2943,10,75614,group2,Could you please send help?,M,Male,47,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,21497,2,97151,group2,My cat is stuck in a tree.,IS,Male,27,low,institution,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,16907,8,50863,group2,Could you please send help?,M,Male,23,low,institution,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
6,high_entitlement,32653,9,79859,group2,I need to see the doctor.,D,Female,27,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,8843,3,90609,group2,I need to see the doctor.,D,Female,21,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,10671,9,22282,group2,I need to see the doctor.,D,Male,43,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,9527,9,25273,group2,I need to see the doctor.,D,Male,48,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,12483,7,45610,group2,I can't breathe.,IS,Female,21,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,11806,3,75614,group2,I need to see the doctor.,D,Male,47,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,13094,6,5514,group2,I need to see the doctor.,D,Female,47,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,14465,5,55991,group2,Can I see the doctor?,M,Female,27,high,institution,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,4651,9,91548,group2,I was wondering if I could see the doctor?,W,Male,26,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,11625,9,42146,group2,I need to see the doctor.,D,Female,34,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,23204,9,7349,group2,I need to see the doctor.,D,Male,33,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,9921,10,98986,group2,I need to see the doctor.,D,Female,34,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,2434,5,74278,group2,I can't breathe.,IS,Male,25,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,3202,10,28542,group2,I was wondering if I could see the doctor?,W,Male,25,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,17468,8,16670,group2,Can I see the doctor?,M,Male,30,high,institution,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,14431,4,87512,group2,I was wondering if I could see the doctor?,W,Male,38,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,30288,6,48563,group2,I need to see the doctor.,D,Male,25,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,22067,8,97151,group2,I need to see the doctor.,D,Male,27,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,7963,3,1977,group2,I need to see the doctor.,D,Male,33,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,5634,11,44710,group2,I was wondering if I could see the doctor?,W,Male,24,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,21393,2,81470,group2,I need to see the doctor.,D,Male,36,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,17817,10,90079,group2,I need to see the doctor.,D,Male,39,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,2996,10,65743,group2,I need to see the doctor.,D,Male,26,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,24167,4,9171,group2,I need to see the doctor.,D,Male,43,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,6126,9,87775,group2,Can I see the doctor?,M,Male,22,high,institution,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,7210,9,45177,group2,Can I see the doctor?,M,Male,29,high,institution,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,19255,11,50863,group2,I need to see the doctor.,D,Male,23,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,9086,3,74166,group2,I need to see the doctor.,D,Male,25,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,53415,4,94407,group2,I need to see the doctor.,D,Male,27,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,20336,5,71861,group2,I need to see the doctor.,D,Male,30,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,2897,7,13778,group2,I was wondering if I could see the doctor?,W,Male,37,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,19306,2,70928,group2,I need to see the doctor.,D,Male,30,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,25237,3,56171,group2,I can't breathe.,IS,Female,48,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,5534,5,74734,group2,I can't breathe.,IS,Female,31,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,17192,11,36333,group2,I can't breathe.,IS,Female,42,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,1997,9,73328,group2,I can't breathe.,IS,Male,25,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,28413,2,85567,group2,I need to see the doctor.,D,Male,33,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,15391,3,28114,group2,I need to see the doctor.,D,Female,40,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,20988,4,40239,group2,I was wondering if I could see the doctor?,W,Female,56,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,8675,10,19424,group2,I need to see the doctor.,D,Female,52,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,9281,10,1593,group2,I was wondering if I could see the doctor?,W,Male,25,high,institution,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,16327,11,76012,group2,I need to see the doctor.,D,Male,27,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,20974,11,43477,group2,I need to see the doctor.,D,Male,26,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,12111,11,86881,group2,I can't breathe.,IS,Female,20,high,institution,IS,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,23710,11,8324,group2,I need to see the doctor.,D,Female,30,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,12479,2,83161,group2,Can I see the doctor?,M,Male,30,high,institution,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,58860,6,3324,group2,I need to see the doctor.,D,Male,41,high,institution,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,low_entitlement,6092,2,11674,group1,I need to see the doctor.,D,Male,41,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,20720,8,7044,group1,I need to see the doctor.,D,Female,23,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,1546,7,8216,group1,I was wondering if I could see the doctor?,W,Male,29,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,2645,4,89974,group1,Can I see the doctor?,M,Female,25,low,institution,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,6340,11,66682,group1,Can I see the doctor?,M,Female,29,low,institution,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,6441,4,20794,group1,Can I see the doctor?,M,Female,33,low,institution,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,6045,7,87326,group1,I was wondering if I could see the doctor?,W,Female,22,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,18105,10,2471,group1,I need to see the doctor.,D,Female,59,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,28591,6,90211,group1,I haven't had a physical this year.,IS,Female,27,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,7582,11,94652,group1,I need to see the doctor.,D,Female,58,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,43134,7,16711,group1,I haven't had a physical this year.,IS,Female,42,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,23538,4,95061,group1,I haven't had a physical this year.,IS,Female,33,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,1977,11,45852,group1,I haven't had a physical this year.,IS,Male,27,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,7097,9,24718,group1,I need to see the doctor.,D,Female,40,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,11480,11,32379,group1,Can I see the doctor?,M,Male,23,low,institution,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,3943,5,71391,group1,I was wondering if I could see the doctor?,W,Male,29,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,15808,11,80148,group1,I need to see the doctor.,D,Female,33,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,8468,8,24995,group1,I need to see the doctor.,D,Male,30,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,9032,2,34496,group1,I was wondering if I could see the doctor?,W,Male,27,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,14935,7,56292,group1,I was wondering if I could see the doctor?,W,Female,31,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,10668,3,33903,group1,Can I see the doctor?,M,Female,32,low,institution,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,16649,10,55304,group1,Can I see the doctor?,M,Female,43,low,institution,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,11891,11,42017,group1,I need to see the doctor.,D,Female,37,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,7310,8,57860,group1,I was wondering if I could see the doctor?,W,Male,35,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,1060,5,97756,group1,I need to see the doctor.,D,Male,31,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,16536,3,24041,group1,I haven't had a physical this year.,IS,Male,39,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,40867,6,42306,group1,I was wondering if I could see the doctor?,W,Female,49,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,1514,7,67700,group1,I haven't had a physical this year.,IS,Male,29,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,28599,4,58332,group1,I haven't had a physical this year.,IS,Male,65,low,institution,IS,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,12907,6,87155,group1,I need to see the doctor.,D,Male,26,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,7868,2,64887,group1,I was wondering if I could see the doctor?,W,Female,30,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,14431,4,61519,group1,I was wondering if I could see the doctor?,W,Male,37,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,11787,5,46162,group1,I was wondering if I could see the doctor?,W,Male,35,low,institution,EM,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
6,low_entitlement,6316,10,81283,group1,I need to see the doctor.,D,Female,30,low,institution,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
