stimNum,stimType,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,answer,Formatting,Gender,Age,Code.SB,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
5,low_entitlement,21385,survey-text,8,268708,0.0-8.0,28185,group2,"Hello, I need to get my cat down from a tree. Please send someone to (address).",D,Female,30,D,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,77755,survey-text,2,116914,0.0-2.0,16483,group2,"Hi, there I need a help as my cat has stucked in tree.Need your assistance to save it. So could you come and help me out.",M,Female,28,M,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,33934,survey-text,9,662678,0.0-9.0,21098,group2,"Hi, my cat is stuck on a tree, please help. ",D,Male,26,D,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,51754,survey-text,6,262179,0.0-6.0,72733,group2,my cat has clambered on top of a tall tree and hasn't come down in almost an hour now. can i get some help?,M,Male,25,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,40191,survey-text,6,348923,0.0-6.0,81995,group2,I need help getting my cat down from a tree.,D,Male,28,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,40207,survey-text,3,207596,0.0-3.0,6322,group2,"So this is going to sound very Leave it to Beaver, but my dumb cat is actually stuck up a tree.",IS,Female,37,,low,institutional,IS,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,27629,survey-text,7,439827,0.0-7.0,27830,group2,I need immediate assistance to get the cat down the tree.,D,Female,37,IS,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,31368,survey-text,2,97751,0.0-2.0,59374,group2,"Hi, my cat is stuck up in a tree and I need help getting her down.",D,Male,32,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,56923,survey-text,9,471321,0.0-9.0,3378,group2,My pet cat has climbed on top of a tree and scared to come down please help me in getting him down.,D,Male,28,D,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,76982,survey-text,2,122235,0.0-2.0,70965,group2,"Can you try to help me, my cat has climbed to the top of a tree and I don't know how to help him. Should I wait for someone or act myself? ",M,Male,23,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,35344,survey-text,9,365453,0.0-9.0,68135,group2,Can you send someone to help me get my cat out of a tree?,M,Female,50,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,101244,survey-text,4,402482,0.0-4.0,29623,group2,"I don't know why, but my cat has climbed up a tree. Please send some help ASAP. No, I'm not kidding. Thanks.",D,Male,29,D,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,15128,survey-text,6,168859,0.0-6.0,71619,group2,Do you guys help get cats out of trees?,M,Female,43,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,26371,survey-text,9,400619,0.0-9.0,28470,group2,My cat is stuck on a tree and I can't get him down. Could you please send a fire truck.,M,Male,39,M,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,32575,survey-text,6,256317,0.0-6.0,30463,group2,"Hi, my cat climbed up to the top of a tree and won't come down.  I have no idea what to do now, could you come and rescue it?",M,Male,29,M,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,79678,survey-text,3,174436,0.0-3.0,6083,group2,"My cat has climbed a tree, cannot get down, and I am very afraid she will fall. Could you please send help?",M,Male,43,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,39548,survey-text,2,162579,0.0-2.0,65324,group2,"My cat has climb up a tree and will not come down. This is the address that I am located at, can you please send help.",M,Male,43,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,63627,survey-text,2,120905,0.0-2.0,3590,group2,My cat has climbed to the top of a tree in my back yard. Could you send someone to get him down?,M,Female,47,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,61262,survey-text,5,266118,0.0-5.0,79786,group2,"Hi, my cat is up a tree, could you please send someone to get it out?",M,Female,42,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,80039,survey-text,2,131191,0.0-2.0,79949,group2,Hi. Could you send the fire department to my home? My cat is stuck in a tree and refuses to come down.,M,Male,35,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,69165,survey-text,4,228117,0.0-4.0,80139,group2,HALLO 911 COULD YOU PLEASE COME TO MY HOUSE AND HELP ME IN RESCUING MY CAT WHO IS AT THE TOP OF THE TREE AND REFUSES TO COME DOWN.,D,Male,36,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,14846,survey-text,4,77587,0.0-4.0,82481,group2,I'm sorry to bother you but my cat is stuck in a tree.,D,Female,30,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,24763,survey-text,6,151182,0.0-6.0,28397,group2,"This sounds really dumb, but my cat is stuck in a tree.  Is there anyway you could send some help?",W,Male,34,EM,low,institutional,W,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,31671,survey-text,9,381533,0.0-9.0,27203,group2,My cat won't come down out of the tree. I need help.,D,Male,27,IS,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,85368,survey-text,5,285734,0.0-5.0,5333,group2,can i have some assistance,M,Female,30,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,12952,survey-text,6,165555,0.0-6.0,637,group2,Help my cat wont come down out of a tree can you guys help get him down?,M,Male,24,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,17341,survey-text,6,128866,0.0-6.0,94617,group2,Can you help me? My cat is stuck in a tree.,M,Male,34,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,32155,survey-text,2,66691,0.0-2.0,97848,group2,I need someone to help my cat get out of a tree.,D,Female,35,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,9800,survey-text,4,63678,0.0-4.0,81728,group2,I need to get my cat out of the tree,D,Male,28,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,33488,survey-text,9,541964,0.0-9.0,44058,group2,"""Hi, my cat is at the top of a tree and won't come down. Is there anyone there that can help me?""",W,Female,26,,low,institutional,W,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,41689,survey-text,5,265840,0.0-5.0,51195,group2,My cat is stuck in the top of a tree and I need someone to help me get him down as soon as possible. Could you please send me some help?,M,Female,39,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
6,high_entitlement,88986,survey-text,9,502507,0.0-9.0,16483,group2,"Hi I got some allergy , can I get an appointment to meet the doctor.",M,Female,28,M,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,33992,survey-text,3,146656,0.0-3.0,68135,group2,I'm having an allergic reaction and I need to see the doctor now.,D,Female,50,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,46344,survey-text,2,118442,0.0-2.0,72733,group2,i am in need of urgent care. i ate food that contained eggplant and am having breathing troubles. please send help.,D,Male,25,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,71505,survey-text,3,240409,0.0-3.0,44058,group2,"""I can't breathe. I need to talk to the doctor now.""",D,Female,26,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,79948,survey-text,4,232297,0.0-4.0,3378,group2,I'm having breathing trouble due to allergy and need to know the probable time to visit the doctor?,D,Male,28,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,11609,survey-text,3,52875,0.0-3.0,81728,group2,I think I need to see the doctor,D,Male,28,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,49282,survey-text,6,313400,0.0-6.0,70965,group2,"I've eaten an eggplant accidentally and I'm allergic, please send some help.",D,Male,23,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,31300,survey-text,9,1262489,0.0-9.0,52915,group2,I'm having an allergic reaction? Help! Should I come to you or call 911 or what? ,M,Female,48,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,61723,survey-text,2,99269,0.0-2.0,5333,group2,is the doctor present,D,Female,30,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,16551,survey-text,3,76706,0.0-3.0,33002,group2,"I need a doctor, I'm having an allergic reaction.",D,Female,27,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,54724,survey-text,9,442634,0.0-9.0,79786,group2,"I'm having an allergic reaction, trouble breathing, I need to see someone as soon as possible.",D,Female,42,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,19184,survey-text,4,140498,0.0-4.0,637,group2,Hey I think I'm having an allergic reaction I need the doctor now.,D,Male,24,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,70379,survey-text,7,789009,0.0-7.0,29623,group2,I need to talk with the doctor regarding my health. Can you please connect me to the doctor?,M,Male,29,M,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,43276,survey-text,4,251872,0.0-4.0,6322,group2,"I ate something I was allergic to & I'm having trouble breathing now, how soon can I come in?",M,Female,37,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,26547,survey-text,9,223093,0.0-9.0,28397,group2,"I'm having an allergic reaction, I need to see the doctor right away.",D,Male,34,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,103799,survey-text,2,163735,0.0-2.0,28470,group2,I need help. I'm alergic to eggplant and I just consumed some. I'm now having allergic attacks.,D,Male,39,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,82418,survey-text,7,751097,0.0-7.0,79949,group2,"Hi, I've just eaten eggplant which I am allergic to. Could you schedule an emergency meeting with Dr. _______ at once?",M,Male,35,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,44861,survey-text,8,309591,0.0-8.0,59374,group2,"Hi, I need to see the doctor as soon as possible. I'm having a really bad allergic reaction. I'm having trouble breathing.",D,Male,32,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,64974,survey-text,9,528210,0.0-9.0,6083,group2,I need to come in quick - I'm having an allergic reaction and am having trouble breathing.,D,Male,43,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,155109,survey-text,7,284979,0.0-7.0,94617,group2,I need to speak to the doctor it's an emergency.,D,Male,34,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,50391,survey-text,5,245620,0.0-5.0,27203,group2,"I need to see the doctor, I accidentally ate something I'm allergic to. ",D,Male,27,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,63321,survey-text,6,349824,0.0-6.0,80139,group2,I WANT TO HAVE AN APPOINTMENT WITH THE DOCTOR BECAUSE I HAVE EATEN EGGPLANT AND IT IS ALLERGIC TO ME.COULD YOU PLEASE TELL ME WHICH TIME I CAN COME TO VISIT HIM.,M,Male,36,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,26464,survey-text,3,99867,0.0-3.0,71619,group2,Can I speak to the doctor? I eaten a food I'm very allergic to.,M,Female,43,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,40665,survey-text,2,102579,0.0-2.0,27830,group2,I need an appointment to meet the doctor.,D,Female,37,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,68879,survey-text,3,177903,0.0-3.0,51195,group2,I have an allergy to eggplant and am having trouble breathing. Could I please come in and see the doctor right now?,M,Female,39,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,35942,survey-text,6,224353,0.0-6.0,97848,group2,"Hi, I'm allergic to eggplant and it looks like I ate something with eggplant in it and I'm having a reaction. Is it possible to get into the doctor today?",W,Female,35,,high,institutional,W,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,26421,survey-text,8,165669,0.0-8.0,82481,group2,"I'm allergic to eggplant and I just ate some, I need to speak to someone right away.",D,Female,30,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,50555,survey-text,2,77974,0.0-2.0,30463,group2,"Hello, I need to see the doctor right away as I'm having an allergic reaction to eggplant, which I wasn't aware that it was in the food I was eating.",D,Male,29,IS,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,58997,survey-text,3,222578,0.0-3.0,65324,group2,I have eaten eggplant and I am very allergic. I am currently at this address. I need ambulance sent immediately. This is my name.,D,Male,43,,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,107227,survey-text,2,235687,0.0-2.0,21098,group2,"I have just unknowingly eaten an eggplant, which I am very allergic to, please get me the doctor.",D,Male,26,D,high,institutional,D,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,38285,survey-text,3,143152,0.0-3.0,28185,group2,Could I please speak to Dr. (whatever-their-name-is)? I think that I'm having a severe allergic reaction.,M,Female,30,M,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,345746,survey-text,2,420779,0.0-2.0,61890,group2,I'm having an allergic reaction and need help as soon as possible. is there any way I can see the doctor soon?,M,Female,32,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,29103,survey-text,5,307724,0.0-5.0,81995,group2,I think I'm having an allergic reaction.  Can I speak to a doctor?,M,Male,28,,high,institutional,M,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,high_entitlement,42583,survey-text,9,320968,0.0-9.0,3590,group2,I ate some eggplant and am very allergic. Is there any way I could come in to see the doctor?,W,Female,47,,high,institutional,W,5.924528302,1.806495296,3.320754717,2.146316925,5.339622642,1.300050239,2.452830189,2.162317469
6,low_entitlement,36452,survey-text,5,215420,0.0-5.0,72957,group1,Hi. I'd like to have a physical check up with the doctor. Is he available this time?,D,Male,40,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,27928,survey-text,4,306853,0.0-4.0,20158,group1,May I get your appointment for a annual physical?,M,Male,47,M,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,10605,survey-text,8,260329,0.0-8.0,21894,group1,I need to schedule a physical. ,D,Female,44,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,33792,survey-text,8,529544,0.0-8.0,61815,group1,May I get the appointment of the doctor?,M,Male,49,,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,21048,survey-text,5,178104,0.0-5.0,46504,group1,I need to schedule my annual physical.,D,Male,32,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,36007,survey-text,5,420569,0.0-5.0,99924,group1,can i have an appointment to see the doctor,M,Male,43,,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,49163,survey-text,2,87811,0.0-2.0,63746,group1,"Hello, I need to schedule an appointment to see the doctor for an annual physical.",D,Male,59,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,28416,survey-text,8,208217,0.0-8.0,19295,group1,Can you help make an appointment with the doctor?,M,Female,28,M,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,22213,survey-text,4,128182,0.0-4.0,10498,group1,I would like to book an appointment for a physical.,D,Male,48,D,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,92258,survey-text,2,156095,0.0-2.0,21490,group1,"hi, this is john. I want to talk  with doctor. can you call him?",M,Male,27,M,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,54644,survey-text,4,220530,0.0-4.0,82556,group1,"Hi My name is ______, I'm an existing patient. I'd like to book an appointment to see the doctor for my annual physical.",D,Male,29,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,16158,survey-text,3,65644,0.0-3.0,20310,group1,I need my yearly checkup,D,Male,33,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,40215,survey-text,8,453339,0.0-8.0,91014,group1,"I need to get an appointment for my annual physical, when do you have a spot open?",D,Female,32,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,69510,survey-text,4,513434,0.0-4.0,3558,group1,please notify me when the dr. is available.,D,Male,28,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,52340,survey-text,6,337685,0.0-6.0,3382,group1,"Hi, This is John Doe. I'm calling to speak with Dr. Crane about an appointment.",D,Male,27,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,90016,survey-text,3,284555,0.0-3.0,11719,group1,"Hello, is there any occasion for me to see the doctor this afternoon?",W,Male,32,M,low,institutional,W,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,35786,survey-text,2,60837,0.0-2.0,32506,group1,"Hello, I would like to make an appointment please. It's about time for my annual physical.",D,Male,27,D,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,45945,survey-text,3,313343,0.0-3.0,62299,group1,Hello. I'm calling to make an appointment for my yearly physical.,D,Female,55,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,48813,survey-text,9,674850,0.0-9.0,6795,group1,i want to see doctor for my annual physical test. can you arrange?,M,Male,25,,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,14116,survey-text,7,239110,0.0-7.0,35325,group1,I'm calling to make an appointment,D,Male,41,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,13217,survey-text,2,33982,0.0-2.0,74804,group1,I would like to make an appointment for a physical please.,D,Male,31,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,39077,survey-text,4,191010,0.0-4.0,16264,group1,"I would say, ""Could you please get the doctor on the line or leave a message for her?""",M,Male,30,M,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,13970,survey-text,8,124750,0.0-8.0,17117,group1,Can I see my doctor?,M,Male,31,M,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,6700,survey-text,7,74583,0.0-7.0,64062,group1,I need to meet with him for a checkup,D,Male,36,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,27895,survey-text,5,157532,0.0-5.0,50623,group1,"""Good afternoon. I'd like to schedule my annual physical with Dr. Jones. My name is...""",D,Female,36,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,35638,survey-text,6,187819,0.0-6.0,24461,group1,I need to make an appointment for a physical with Doctor XXXX.,D,Male,47,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,25255,survey-text,3,89039,0.0-3.0,18196,group1,"Hello, I would like to speak with my doctor.",D,Male,29,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,28315,survey-text,3,113029,0.0-3.0,27048,group1,I like to make an appointment for my annual physical.,D,Female,42,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,22106,survey-text,6,150834,0.0-6.0,36913,group1,can i see  thedoctor  tommorrow please?,M,Male,30,,low,institutional,M,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,6922,survey-text,7,169934,0.0-7.0,15835,group1,I'm here for my appointment.,D,Male,34,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,37146,survey-text,2,94417,0.0-2.0,34216,group1,I would like to fix an appoinment for annual check up,D,Female,29,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,38682,survey-text,9,474781,0.0-9.0,61016,group1,"Hi, I'm calling about my annual physical. Is the doctor available?",D,Male,30,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,13143,survey-text,7,176040,0.0-7.0,72843,group1,I'd like to schedule my yearly physical please.,D,Female,32,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,19885,survey-text,9,277170,0.0-9.0,37109,group1,I would like to make an appointment.,D,Female,33,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,30414,survey-text,2,98646,0.0-2.0,76092,group1,I need to make an appointment to see Dr. H.,D,Male,53,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,37654,survey-text,5,155289,0.0-5.0,32427,group1,i need to make an apppointment for the annual. ,D,Male,48,IS,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
6,low_entitlement,14334,survey-text,6,105694,0.0-6.0,60475,group1,I would like to make an appointment for a physical.,D,Male,43,,low,institutional,D,5.791666667,1.761990332,2.666666667,1.766512773,4.468085106,1.717569869,2.145833333,2.031555146
